,PlayerName,IdPlayer,IdTeam,ShirtNumber,Status,SpecialStatus,Captain,PositionType,Date,Group,Stage,TeamID,TeamName,TeamAbbr,IdMatch,GameNum,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
3609,Hicham BOUDAOUI,441350,43843,14,2,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,Yassine TITRAOUI,433631,43843,24,2,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3611,Anis HADJ MOUSSA,482874,43843,11,2,,False,3,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3612,Nadhir BENBOUALI,520071,43843,12,2,,False,3,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,Adil BOULBINA,512132,43843,20,2,,False,3,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614,Fares GHEDJEMIS,520072,43843,25,2,,False,3,2026-06-28T02:00:00Z,Group J,First Stage,43843,Algeria,ALG,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480900287628174,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.900001525878906,4.329999923706055,97.43000030517578,73.23999786376953,79.12000274658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.6973426938056946,0.0,2.8029499999999956,26.10968780517578,300.02001953125,0.0,0.0
3615,Alexander SCHLAGER,371739,43934,1,1,,False,0,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3321034908294678,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.3699951171875,26.18000030517578,1437.8599853515625,124.18000793457031,3782.19970703125,1.0,2.0,0.0,0.0,0.0,1.0,13.0,13.0,0.4000000059604645,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,49.0,19.0,2.0,0.0,0.0,7.0,6.0,1.0,7.0,0.0,0.0,24.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.027975546196103096,0.0,100.75461666666666,26.666627883911133,5596.7900390625,0.0,0.0
3616,Stefan POSCH,441067,43934,5,1,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.264517784118652,,0.0,0.0,0.0,1.0,0.0,20.0,5.0,2.0,0.0,1270.3199462890625,199.2899932861328,4287.8095703125,427.9000549316406,4337.08056640625,12.0,22.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,3.0,1.0,75.0,27.0,1.0,5.0,7.0,6.0,1.0,17.0,18.0,0.0,0.0,36.0,27.0,0.0,0.0,8.0,11.0,1.0,6.0,14.0,15.0,20.0,0.0,113.0,35.0,0.0,0.0,0.0,0.11990876495838165,3.0,100.75461666666666,28.551851272583008,10522.400390625,0.0,0.0
3617,David ALABA,316002,43934,8,1,,True,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218013763427734,,0.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,640.9699096679688,0.0,3418.080078125,131.25,2611.989990234375,10.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,5.0,8.0,7.0,1.0,1.0,16.0,2.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,1.0,12.0,2.0,4.0,0.0,10.0,1.0,98.0,29.0,2.0,0.0,3.0,10.0,5.0,8.0,13.0,0.0,0.0,51.0,48.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,41.0,2.0,0.0,63.0,8.0,0.0,1.0,0.0,0.10803467780351639,0.0,65.64255,23.71799659729004,6802.2900390625,0.0,0.0
3618,Philipp Lienhart,372243,43934,15,1,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0807390213012695,,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,898.5799560546875,59.320003509521484,4891.29052734375,284.0299987792969,4080.64990234375,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,6.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0,3.0,1.0,116.0,35.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,54.0,49.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,51.0,4.0,0.0,87.0,25.0,0.0,0.0,0.0,0.04656551033258438,1.0,100.75461666666666,30.36013412475586,10213.869140625,0.09873959422111511,0.0
3619,Phillip MWENE,463288,43934,16,1,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.371281623840332,,0.0,0.0,0.0,3.0,0.0,19.0,2.0,0.0,0.0,1084.010009765625,256.8999938964844,4749.4501953125,493.59991455078125,3847.560302734375,14.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,1.0,86.0,34.0,4.0,5.0,4.0,3.0,2.0,10.0,12.0,0.0,0.0,37.0,34.0,0.0,0.0,5.0,12.0,5.0,2.0,5.0,32.0,7.0,0.0,93.0,35.0,0.0,1.0,0.0,0.09946562349796295,6.0,98.23978333333334,31.73955535888672,10431.51953125,0.004771494306623936,0.0
3620,Xaver Schlager,385531,43934,4,1,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.941882133483887,,1.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,977.1500244140625,22.860000610351562,2392.06005859375,197.22998046875,2087.440185546875,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,1.0,0.0,4.0,1.0,42.0,16.0,2.0,0.0,8.0,4.0,12.0,0.0,12.0,0.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,13.0,8.0,0.0,86.0,14.0,0.0,1.0,0.0,0.11510005593299866,0.0,49.05853333333333,28.613378524780273,5676.740234375,0.02281978167593479,0.0
3621,Nicolas SEIWALD,441088,43934,6,1,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.766334533691406,,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,1400.949951171875,114.8699951171875,5837.4697265625,374.17999267578125,3637.600341796875,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,58.0,21.0,2.0,2.0,6.0,9.0,15.0,2.0,17.0,0.0,0.0,25.0,21.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,21.0,6.0,0.0,127.0,26.0,0.0,0.0,0.0,0.0782182365655899,0.0,100.75461666666666,29.493030548095703,11365.0703125,0.04074506089091301,0.0
3622,Marcel SABITZER,358241,43934,9,1,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,6.16542387008667,,1.0,0.0,2.0,6.0,3.0,51.0,3.0,0.0,0.0,1215.1700439453125,330.6099853515625,3605.1298828125,622.3800048828125,4582.5,22.0,31.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,0.0,6.0,5.0,5.0,5.0,11.0,0.0,0.0,0.0,7.0,1.0,65.0,33.0,4.0,11.0,6.0,4.0,10.0,11.0,21.0,0.0,0.0,24.0,19.0,0.0,0.0,10.0,17.0,1.0,4.0,25.0,2.0,29.0,0.0,103.0,53.0,0.0,0.0,1.0,0.6847692728042603,0.0,100.75461666666666,31.044540405273438,10355.7890625,0.1617291271686554,0.0
3623,Romano SCHMID,463283,43934,18,1,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.184955596923828,,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,1047.3800048828125,39.00999450683594,2710.590087890625,390.4000244140625,1688.02001953125,12.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,6.0,5.0,4.0,5.0,6.0,0.0,0.0,1.0,4.0,1.0,53.0,25.0,1.0,11.0,5.0,3.0,17.0,2.0,19.0,0.0,0.0,21.0,15.0,0.0,0.0,4.0,13.0,1.0,3.0,17.0,8.0,20.0,0.0,94.0,27.0,0.0,1.0,0.0,0.9518991112709045,0.0,49.05853333333333,27.43796157836914,5875.39990234375,0.014354976825416088,0.0
3624,Konrad LAIMER,385259,43934,20,1,,False,2,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.482450485229492,,2.0,0.0,0.0,2.0,0.0,64.0,7.0,0.0,0.0,1257.949951171875,146.94000244140625,4809.47998046875,516.9099731445312,4157.0302734375,16.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,55.0,28.0,2.0,16.0,7.0,2.0,12.0,13.0,25.0,1.0,0.0,22.0,17.0,0.0,0.0,6.0,7.0,4.0,2.0,19.0,6.0,21.0,0.0,120.0,39.0,0.0,0.0,1.0,0.5528624057769775,0.0,100.75461666666666,31.46419334411621,10888.310546875,0.0,0.0
3625,Marko ARNAUTOVIC,299200,43934,7,1,,False,3,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.807714939117432,,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,400.7099609375,119.02999877929688,1917.31005859375,226.9199981689453,2085.169921875,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,13.0,1.0,4.0,2.0,0.0,5.0,1.0,6.0,2.0,0.0,11.0,8.0,0.0,0.0,1.0,8.0,2.0,4.0,6.0,1.0,10.0,0.0,35.0,18.0,0.0,1.0,0.0,2.4492650032043457,0.0,49.05853333333333,29.9708251953125,4749.1396484375,0.37425413727760315,1.0
3626,Florian WIEGELE,520034,43934,12,2,,False,0,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,Patrick PENTZ,441065,43934,13,2,,False,0,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,David AFFENGRUBER,520035,43934,2,2,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,Kevin Danso,405263,43934,3,2,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.680996417999268,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.8399963378906,11.550000190734863,1616.1600341796875,72.4000015258789,1336.719970703125,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,8.0,2.0,0.0,0.0,11.0,5.0,6.0,11.0,0.0,0.0,20.0,19.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,18.0,3.0,0.0,24.0,4.0,1.0,0.0,0.0,0.023032236844301224,0.0,35.112066666666664,26.42606544494629,3326.669921875,0.06044347956776619,0.0
3630,Marco FRIEDL,463287,43934,23,2,,False,1,2026-06-28T02:00:00Z,Group J,First Stage,43934,Austria,AUT,400021497,69,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
