,Date,Group,Stage,TeamID,TeamName,TeamAbbr,Formation,IdMatch,GameNum,StatsId,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,BallRecoveryTime,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,FinalThirdEntriesReceptionCentralChannel,FinalThirdEntriesReceptionInsideLeftChannel,FinalThirdEntriesReceptionInsideRightChannel,FinalThirdEntriesReceptionLeftChannel,FinalThirdEntriesReceptionRightChannel,FinalThirdPitchControl,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,PhaseAggregateAttackingTransition,PhaseAggregateBuildUpOpposed,PhaseAggregateBuildUpUnopposed,PhaseAggregateCounterattack,PhaseAggregateCounterPress,PhaseAggregateDefensiveTransition,PhaseAggregateFinalThird,PhaseAggregateHighBlock,PhaseAggregateHighPress,PhaseAggregateLongBall,PhaseAggregateLowBlock,PhaseAggregateLowPress,PhaseAggregateMidBlock,PhaseAggregateMidPress,PhaseAggregateProgression,PhaseAggregateRecovery,PhaseAggregateSetPieces,PitchControl,Possession,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
112,2026-06-25T23:00:00Z,Group F,First Stage,43819,Japan,JPN,3-4-3,400021471,57,151641,98',1.0,8.0,11.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,4.0,3.0,4.0,1.0,16.0,2.0,5.903436183929443,18.62547492980957,0.0,13.0,2.0,2.0,14.0,4.0,221.0,47.0,11.0,0.0,13897.6396484375,1736.7198486328125,45124.578125,5326.48974609375,44150.1484375,139.0,199.0,2.0,5.0,7.0,16.0,13.0,45.0,42.0,20.0,12.0,13.0,20.0,17.0,0.800000011920929,5.0,4.0,6.0,1.0,1.0,,0.0,1.0,0.0,1.0,2.0,0.0,163.0,13.0,13.0,59.0,34.0,25.0,33.0,91.0,22.0,7.0,4.0,9.0,0.0,82.0,50.0,41.0,56.0,74.0,3.0,6.0,0.0,35.0,1.0,0.0,0.0,0.0,104.0,135.0,81.0,215.0,105.0,320.0,3.0,0.0,454.0,381.0,0.0,0.0,15.60291200876236,9.338576346635818,39.71703350543976,1.2182277627289295,9.287983924150467,13.673456013202667,12.801338732242584,6.001370400190353,3.33021879196167,4.4843889772892,26.509687304496765,0.3737619146704674,22.37214297056198,2.4394193664193153,15.505780279636383,4.440291598439217,5.0156813114881516,45.0,0.4465484023094177,98.0,90.0,6.0,11.0,107.0,341.0,118.0,0.0,1206.0,438.0,5.0,5.0,8.0,50.0,14.0,102.06365,35.00226974487305,110235.578125,1.2200590372085571,1.0
113,2026-06-25T23:00:00Z,Group F,First Stage,43970,Sweden,SWE,3-4-3,400021471,57,151641,98',1.0,11.0,8.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,2.0,5.0,5.0,5.0,3.0,18.0,3.0,5.95209264755249,17.977184295654297,0.0,10.0,3.0,8.0,16.0,4.0,201.0,26.0,20.0,0.0,13400.6796875,1733.6400146484375,45891.09765625,5122.60009765625,44985.23046875,149.0,223.0,12.0,6.0,8.0,10.0,16.0,51.0,37.0,11.0,20.0,23.0,20.0,15.0,0.6666666865348816,2.0,2.0,4.0,1.0,1.0,,0.0,0.0,1.0,4.0,3.0,0.0,159.0,5.0,26.0,57.0,33.0,22.0,26.0,86.0,10.0,3.0,0.0,2.0,3.0,92.0,50.0,38.0,58.0,76.0,2.0,9.0,1.0,48.0,1.0,0.0,0.0,0.0,73.0,86.0,73.0,139.0,93.0,232.0,2.0,0.0,410.0,330.0,0.0,0.0,13.673456013202667,12.691709399223328,44.684481620788574,0.9730268269777298,10.215091705322266,15.60291200876236,12.53223717212677,3.990544378757477,4.896315932273865,7.174982875585556,31.00571036338806,0.34639330115169287,18.070964515209198,1.7214342951774597,12.51230239868164,3.064878471195698,7.804148644208908,55.0,0.4459556043148041,79.0,75.0,3.0,24.0,147.0,246.0,171.0,0.0,1123.0,429.0,5.0,5.0,7.0,50.0,18.0,102.06365,34.855712890625,111133.25,0.5614729523658752,2.0
114,2026-06-25T23:00:00Z,Group F,First Stage,43888,Tunisia,TUN,5-4-1,400021473,58,151642,96',1.0,10.0,20.0,7.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,5.0,4.0,7.0,2.0,15.0,5.0,6.174813747406006,29.820390701293945,0.0,8.0,4.0,4.0,13.0,4.0,346.0,51.0,10.0,0.0,13470.6396484375,2163.530029296875,49417.5234375,5110.89990234375,40935.6875,108.0,171.0,6.0,3.0,3.0,4.0,12.0,20.0,34.0,11.0,9.0,11.0,34.0,29.0,0.6666666865348816,4.0,4.0,10.0,1.0,3.0,,0.0,1.0,0.0,2.0,1.0,0.0,110.0,6.0,13.0,49.0,28.0,20.0,30.0,65.0,11.0,4.0,2.0,5.0,0.0,50.0,33.0,25.0,31.0,56.0,2.0,6.0,0.0,33.0,1.0,0.0,0.0,0.0,116.0,124.0,78.0,151.0,167.0,318.0,2.0,1.0,265.0,208.0,0.0,0.0,18.76680552959442,11.929455399513245,22.273994982242584,2.8541844338178635,5.851024016737938,7.868877053260803,12.89476752281189,1.0601854883134365,0.7643004413694143,6.915844231843948,54.63206171989441,0.5926037207245827,19.2108616232872,1.7069654539227486,14.297643303871155,2.2562282159924507,9.412629157304764,34.0,0.27527695894241333,90.0,69.0,5.0,17.0,111.0,143.0,128.0,0.0,1165.0,389.0,5.0,5.0,1.0,22.0,12.0,98.16036666666668,34.84346008300781,111098.28125,0.7553168535232544,0.0
115,2026-06-25T23:00:00Z,Group F,First Stage,43960,Netherlands,NED,4-1-2-3,400021473,58,151642,96',2.0,20.0,10.0,4.0,4.0,1.0,2.0,1.0,0.0,7.0,7.0,0.0,0.0,15.0,6.0,7.0,7.0,5.0,1.0,25.0,3.0,5.935089588165283,12.5629301071167,0.0,13.0,3.0,6.0,27.0,7.0,173.0,32.0,11.0,0.0,12495.05078125,1799.929931640625,44386.9609375,5307.85986328125,42823.41796875,288.0,374.0,19.0,8.0,17.0,20.0,42.0,77.0,34.0,10.0,11.0,13.0,12.0,12.0,0.75,3.0,3.0,6.0,3.0,1.0,,0.0,2.0,0.0,6.0,2.0,0.0,173.0,4.0,6.0,27.0,21.0,15.0,17.0,130.0,27.0,16.0,7.0,13.0,10.0,119.0,93.0,80.0,99.0,110.0,2.0,4.0,7.0,79.0,1.0,0.0,0.0,0.0,117.0,123.0,151.0,229.0,162.0,391.0,1.0,0.0,668.0,619.0,0.0,0.0,7.868877053260803,15.366022288799286,51.11477971076965,0.6184415426105261,12.437162548303604,18.76680552959442,21.740470826625824,5.559730902314186,9.718255698680878,0.08418139768764377,14.103913307189941,0.903518870472908,11.488551646471024,4.816540703177452,17.38804280757904,9.125373512506485,4.1032180190086365,65.0,0.6464505791664124,129.0,138.0,16.0,36.0,176.0,494.0,212.0,0.0,1072.0,382.0,5.0,5.0,9.0,78.0,14.0,98.16036666666668,33.604190826416016,106813.21875,1.7888685464859009,0.0
116,2026-06-26T02:00:00Z,Group D,First Stage,43972,Türkiye,TUR,3-4-3,400021459,59,151630,99',2.0,8.0,18.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,7.0,2.0,4.0,2.0,1.0,0.0,24.0,13.0,5.98383903503418,12.198017120361328,0.0,18.0,9.0,2.0,11.0,1.0,219.0,56.0,13.0,0.0,14044.830078125,2648.909912109375,47072.55078125,5813.89990234375,45450.828125,190.0,279.0,1.0,7.0,5.0,10.0,25.0,49.0,50.0,13.0,11.0,18.0,23.0,22.0,0.7142857313156128,5.0,5.0,6.0,3.0,2.0,,0.0,3.0,0.0,0.0,5.0,0.0,193.0,8.0,27.0,69.0,36.0,26.0,34.0,100.0,23.0,13.0,9.0,11.0,4.0,101.0,51.0,40.0,62.0,103.0,3.0,7.0,1.0,59.0,1.0,0.0,0.0,0.0,85.0,109.0,81.0,159.0,116.0,275.0,2.0,0.0,456.0,353.0,0.0,0.0,21.785061061382294,11.99788749217987,22.216638922691345,2.8625905513763428,8.472785353660583,13.802073895931244,19.39012110233307,6.972041726112366,4.895311594009399,4.814356938004494,21.2444469332695,0.7191302254796028,21.379639208316803,4.865773767232895,22.359640896320343,4.161412268877029,7.99902081489563,52.0,0.4248448312282562,98.0,94.0,11.0,23.0,161.0,263.0,184.0,0.0,1177.0,448.0,5.0,5.0,12.0,44.0,28.0,104.90254999999999,34.75431823730469,115031.0234375,1.7094608545303345,0.0
117,2026-06-26T02:00:00Z,Group D,First Stage,43921,USA,USA,4-1-2-3,400021459,59,151630,99',1.0,18.0,8.0,2.0,4.0,0.0,4.0,2.0,0.0,5.0,6.0,0.0,1.0,15.0,5.0,6.0,7.0,3.0,2.0,19.0,7.0,6.636886119842529,14.65731143951416,0.0,11.0,4.0,9.0,20.0,7.0,267.0,50.0,13.0,0.0,20402.87890625,3040.330078125,55117.7890625,7662.75,41393.62109375,190.0,271.0,8.0,7.0,9.0,22.0,14.0,47.0,47.0,13.0,11.0,15.0,21.0,17.0,0.0,0.0,0.0,4.0,2.0,3.0,,0.0,1.0,1.0,3.0,2.0,0.0,177.0,12.0,21.0,68.0,46.0,34.0,35.0,110.0,24.0,14.0,7.0,9.0,3.0,85.0,50.0,36.0,49.0,86.0,5.0,7.0,2.0,47.0,1.0,0.0,0.0,0.0,117.0,149.0,123.0,225.0,164.0,389.0,5.0,0.0,495.0,424.0,0.0,0.0,13.802073895931244,12.781886756420135,35.78383028507233,1.4166751876473427,15.731364488601685,21.541573107242584,14.321257174015045,4.851717129349709,8.726907521486282,2.9980801045894623,17.388111352920532,0.484398752450943,13.929040729999542,5.025637149810791,19.280187785625458,8.616113662719727,9.402088075876236,47.0,0.48001372814178467,145.0,116.0,15.0,31.0,203.0,285.0,234.0,0.0,1700.0,556.0,5.0,5.0,5.0,56.0,31.0,104.90254999999999,34.33323287963867,127617.3671875,1.7830692529678345,1.0
118,2026-06-26T02:00:00Z,Group D,First Stage,43928,Paraguay,PAR,5-3-2,400021461,60,151629,96',0.0,7.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,4.0,2.0,4.0,1.0,18.0,4.0,6.080591201782227,12.416449546813965,1.0,10.0,4.0,1.0,7.0,0.0,284.0,62.0,6.0,0.0,14970.5302734375,1838.909912109375,46646.69921875,5498.759765625,44110.51171875,132.0,201.0,3.0,6.0,4.0,18.0,10.0,44.0,51.0,9.0,6.0,6.0,13.0,13.0,1.0,6.0,5.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,142.0,5.0,25.0,63.0,29.0,20.0,33.0,60.0,10.0,3.0,1.0,2.0,3.0,69.0,28.0,18.0,36.0,85.0,1.0,8.0,1.0,34.0,1.0,0.0,0.0,0.0,58.0,67.0,108.0,112.0,121.0,233.0,0.0,0.0,418.0,345.0,0.0,0.0,16.999085247516632,9.390807896852493,46.97210490703583,1.690995879471302,13.20217251777649,17.152516543865204,7.019318640232086,2.796497382223606,5.498780682682991,5.122368410229683,21.23475968837738,0.41675902903079987,20.703835785388947,3.032587096095085,12.377752363681793,5.6151628494262695,5.613768845796585,50.0,0.4219263792037964,81.0,29.0,3.0,33.0,119.0,270.0,152.0,0.0,1319.0,437.0,5.0,5.0,3.0,51.0,26.0,101.37488333333334,32.65098190307617,113065.40625,0.2915229797363281,1.0
119,2026-06-26T02:00:00Z,Group D,First Stage,43976,Australia,AUS,3-4-3,400021461,60,151629,96',0.0,12.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,7.0,4.0,5.0,5.0,5.0,1.0,30.0,6.0,6.26369047164917,13.104215621948242,1.0,18.0,4.0,3.0,13.0,3.0,210.0,33.0,9.0,0.0,16538.0703125,1746.7298583984375,52153.73828125,5622.0400390625,40388.46875,237.0,330.0,6.0,2.0,7.0,12.0,33.0,52.0,43.0,6.0,9.0,9.0,11.0,8.0,1.0,2.0,2.0,9.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,167.0,5.0,26.0,79.0,52.0,40.0,48.0,100.0,11.0,4.0,2.0,5.0,1.0,77.0,44.0,32.0,45.0,103.0,2.0,10.0,0.0,55.0,1.0,0.0,0.0,0.0,60.0,141.0,106.0,154.0,153.0,307.0,0.0,0.0,526.0,446.0,0.0,0.0,17.050543427467346,10.652848333120346,33.88605713844299,1.4398138038814068,11.96945607662201,16.999085247516632,12.831966578960419,0.574505003169179,3.6361228674650192,4.536687955260277,32.69981145858765,0.28062821365892887,23.14881682395935,2.223346382379532,18.431611359119415,4.068506881594658,6.520727276802063,49.0,0.46184512972831726,114.0,106.0,4.0,22.0,244.0,291.0,266.0,0.0,1415.0,452.0,3.0,3.0,11.0,49.0,28.0,101.37488333333334,35.12529754638672,116449.046875,0.6965587735176086,1.0
120,2026-06-26T19:00:00Z,Group I,First Stage,43961,Norway,NOR,4-1-2-3,400021489,61,151660,96',1.0,10.0,18.0,9.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,6.0,4.0,4.0,5.0,4.0,1.0,24.0,6.0,6.170897483825684,17.896577835083008,0.0,16.0,5.0,4.0,9.0,2.0,297.0,43.0,10.0,0.0,14437.7802734375,2358.85986328125,47486.33984375,5989.56005859375,43253.671875,191.0,264.0,9.0,6.0,6.0,11.0,7.0,35.0,38.0,9.0,10.0,12.0,25.0,22.0,0.5555555820465088,5.0,5.0,8.0,1.0,4.0,,0.0,1.0,0.0,1.0,2.0,0.0,136.0,1.0,19.0,54.0,36.0,29.0,34.0,82.0,10.0,4.0,2.0,6.0,3.0,72.0,42.0,34.0,49.0,66.0,1.0,6.0,1.0,43.0,1.0,0.0,0.0,0.0,93.0,164.0,109.0,203.0,163.0,366.0,1.0,0.0,448.0,366.0,1.0,0.0,13.011109828948975,13.32370787858963,36.890339851379395,0.8235516026616096,8.791475743055344,13.62031102180481,14.125917851924896,5.521993711590767,3.8179371505975723,5.363128334283829,36.221325397491455,0.27018000837415457,17.05574542284012,3.2482318580150604,14.451070129871368,5.44104091823101,5.880359187722206,39.0,0.409773051738739,119.0,104.0,4.0,23.0,162.0,264.0,185.0,0.0,1271.0,440.0,5.0,5.0,7.0,43.0,23.0,100.25048333333334,35.5930290222168,113526.2109375,1.4505717754364014,1.0
121,2026-06-26T19:00:00Z,Group I,First Stage,43946,France,FRA,4-2-3-1,400021489,61,151660,96',4.0,18.0,10.0,5.0,4.0,1.0,0.0,2.0,0.0,2.0,13.0,0.0,0.0,9.0,6.0,5.0,9.0,9.0,3.0,28.0,12.0,5.929933547973633,12.704215049743652,0.0,16.0,11.0,5.0,16.0,4.0,234.0,45.0,9.0,0.0,13690.5703125,2371.659912109375,42660.05859375,5563.93994140625,44834.53125,212.0,286.0,10.0,5.0,9.0,22.0,22.0,62.0,43.0,11.0,8.0,10.0,12.0,12.0,0.75,3.0,3.0,5.0,4.0,1.0,,0.0,3.0,1.0,1.0,1.0,0.0,160.0,8.0,9.0,47.0,32.0,22.0,30.0,119.0,25.0,21.0,9.0,10.0,7.0,88.0,66.0,50.0,64.0,83.0,6.0,4.0,6.0,61.0,1.0,0.0,0.0,0.0,97.0,98.0,112.0,179.0,128.0,307.0,2.0,0.0,549.0,492.0,0.0,0.0,13.62031102180481,18.573611974716187,33.642977476119995,2.9223965480923653,10.997426509857178,13.011109828948975,26.084008812904358,7.479756325483322,7.129495590925217,1.3428048230707645,13.24085146188736,1.4751113951206207,29.24235761165619,3.0594438314437866,14.185969531536102,2.489485964179039,5.139491707086563,61.0,0.5120063424110413,111.0,97.0,23.0,17.0,129.0,439.0,146.0,0.0,1178.0,420.0,5.0,5.0,6.0,57.0,12.0,100.25048333333334,37.61482620239258,109120.7578125,1.0473859310150146,1.0
122,2026-06-26T19:00:00Z,Group I,First Stage,43879,Senegal,SEN,4-1-2-3,400021493,62,151659,97',5.0,27.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,16.0,0.0,0.0,14.0,6.0,11.0,11.0,13.0,5.0,40.0,3.0,5.80919075012207,9.022323608398438,1.0,19.0,3.0,12.0,29.0,7.0,162.0,23.0,11.0,0.0,13726.970703125,2187.679931640625,46046.08984375,6144.84033203125,43793.98046875,226.0,322.0,15.0,10.0,10.0,28.0,21.0,80.0,38.0,10.0,10.0,11.0,15.0,11.0,1.0,1.0,1.0,4.0,5.0,0.0,,0.0,3.0,2.0,4.0,0.0,0.0,153.0,3.0,10.0,28.0,22.0,15.0,15.0,120.0,28.0,17.0,10.0,19.0,6.0,97.0,81.0,69.0,78.0,71.0,2.0,5.0,5.0,53.0,1.0,0.0,0.0,0.0,123.0,124.0,117.0,211.0,153.0,364.0,1.0,0.0,585.0,523.0,0.0,0.0,12.130951136350632,11.445575207471848,36.55608594417572,1.4549030922353268,15.985651314258575,19.75913941860199,30.716198682785034,5.806286260485649,9.36453714966774,1.3281693682074547,6.703109294176102,0.563717121258378,14.275708794593811,5.524427816271782,18.14725399017334,3.8196105509996414,7.045380771160126,63.0,0.5861704349517822,130.0,133.0,16.0,20.0,217.0,384.0,237.0,0.0,1171.0,461.0,5.0,5.0,15.0,78.0,26.0,105.23488333333333,33.50464630126953,111899.5625,2.7018330097198486,2.0
123,2026-06-26T19:00:00Z,Group I,First Stage,43818,Iraq,IRQ,4-4-2,400021493,62,151659,97',0.0,6.0,27.0,11.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,17.0,4.0,5.911360263824463,18.072553634643555,0.0,11.0,3.0,3.0,5.0,0.0,259.0,48.0,10.0,1.0,13337.240234375,1947.030029296875,43139.7109375,5377.9697265625,40883.140625,114.0,170.0,2.0,2.0,1.0,10.0,7.0,17.0,43.0,11.0,10.0,11.0,39.0,35.0,0.6363636255264282,7.0,7.0,20.0,0.0,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,128.0,11.0,11.0,55.0,29.0,23.0,33.0,59.0,13.0,4.0,1.0,2.0,0.0,60.0,26.0,20.0,38.0,59.0,3.0,3.0,0.0,30.0,1.0,0.0,0.0,0.0,50.0,68.0,45.0,95.0,68.0,163.0,0.0,0.0,280.0,200.0,0.0,0.0,19.75913941860199,13.559958338737488,19.699351489543915,0.8028698153793812,9.549639374017715,12.130951136350632,8.44721570611,2.4059128016233444,1.4721388928592205,9.724974632263184,40.979599952697754,0.8648308925330639,15.678481757640839,1.9151998683810234,11.083020269870758,4.147741198539734,12.010590732097626,37.0,0.3069404661655426,60.0,44.0,4.0,13.0,125.0,125.0,138.0,1.0,1162.0,388.0,5.0,5.0,8.0,22.0,16.0,105.23488333333333,32.80552291870117,104685.0859375,0.20979392528533936,2.0
124,2026-06-27T00:00:00Z,Group H,First Stage,43850,Cabo Verde,CPV,4-1-2-3,400021485,65,151654,96',0.0,15.0,7.0,3.0,5.0,1.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,10.0,2.0,7.0,2.0,5.0,0.0,36.0,9.0,6.2212629318237305,12.178691864013672,1.0,19.0,7.0,4.0,21.0,5.0,206.0,34.0,16.0,0.0,15421.080078125,2504.5400390625,48900.62890625,6244.1201171875,42390.0703125,213.0,301.0,16.0,5.0,3.0,25.0,16.0,54.0,53.0,10.0,15.0,16.0,13.0,10.0,1.0,3.0,3.0,5.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,185.0,9.0,25.0,86.0,68.0,49.0,52.0,133.0,22.0,12.0,8.0,11.0,2.0,77.0,53.0,34.0,41.0,92.0,4.0,15.0,0.0,63.0,1.0,0.0,0.0,0.0,113.0,156.0,104.0,194.0,179.0,373.0,2.0,0.0,465.0,402.0,0.0,0.0,16.688868403434753,13.117976486682892,26.640954613685608,2.0336033776402473,10.086186975240707,16.72980487346649,14.928130805492401,4.396385699510574,3.844692185521126,3.272242844104767,17.803768813610077,0.3187563503161073,25.60594379901886,3.4413427114486694,20.960187911987305,3.4597326070070267,5.375673994421959,48.0,0.47952035069465637,120.0,104.0,12.0,28.0,155.0,334.0,183.0,0.0,1322.0,496.0,5.0,5.0,10.0,59.0,21.0,101.21775,34.81193542480469,115460.4375,1.3689379692077637,1.0
125,2026-06-27T00:00:00Z,Group H,First Stage,43835,Saudi Arabia,KSA,4-4-2,400021485,65,151654,96',0.0,7.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,0.0,21.0,3.0,6.139464855194092,13.50497055053711,1.0,14.0,3.0,2.0,12.0,3.0,304.0,66.0,10.0,0.0,16227.6494140625,2759.380126953125,44051.0625,7267.01953125,43638.94140625,171.0,253.0,9.0,6.0,2.0,13.0,16.0,42.0,42.0,16.0,10.0,11.0,19.0,18.0,1.0,3.0,2.0,12.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,165.0,14.0,11.0,55.0,33.0,21.0,30.0,95.0,22.0,11.0,2.0,5.0,3.0,88.0,51.0,37.0,60.0,83.0,7.0,5.0,2.0,44.0,1.0,0.0,0.0,0.0,92.0,69.0,102.0,129.0,134.0,263.0,0.0,0.0,455.0,370.0,0.0,0.0,16.72980487346649,11.467873305082321,37.16331422328949,0.6399646867066622,12.980470061302185,16.688868403434753,11.07923537492752,6.506886333227158,7.987237721681595,3.1360723078250885,15.897127985954285,0.43615582399070263,19.550737738609314,2.832864224910736,16.921058297157288,7.218056172132492,6.431522220373154,51.0,0.41863417625427246,105.0,85.0,13.0,20.0,172.0,269.0,192.0,0.0,1401.0,546.0,5.0,5.0,6.0,41.0,27.0,101.21775,33.25017547607422,113944.0546875,0.3490350842475891,3.0
126,2026-06-27T00:00:00Z,Group H,First Stage,43930,Uruguay,URU,4-1-2-3,400021484,66,151653,97',0.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,24.0,7.0,5.944642066955566,16.652456283569336,0.0,13.0,6.0,1.0,18.0,1.0,390.0,64.0,14.0,1.0,15284.759765625,2747.419921875,44346.33203125,6505.10009765625,44873.9609375,146.0,216.0,2.0,7.0,6.0,18.0,10.0,50.0,53.0,14.0,14.0,16.0,17.0,14.0,0.0,0.0,0.0,5.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,164.0,16.0,24.0,56.0,31.0,13.0,16.0,94.0,25.0,15.0,7.0,9.0,0.0,83.0,48.0,30.0,43.0,77.0,8.0,10.0,0.0,49.0,1.0,0.0,0.0,0.0,100.0,115.0,48.0,142.0,121.0,263.0,5.0,0.0,305.0,241.0,0.0,0.0,18.734082579612732,10.353557765483856,27.812734246253967,1.9370786845684052,7.744276523590088,9.59974005818367,16.02996289730072,6.70584961771965,7.971816509962082,6.912359595298767,21.80345505475998,0.5684114526957273,21.025951206684113,6.585489958524704,15.222471952438354,3.0019503086805344,6.558801233768463,40.0,0.333601713180542,71.0,91.0,14.0,14.0,160.0,157.0,174.0,1.0,1308.0,503.0,4.0,4.0,8.0,47.0,16.0,104.5325,34.8641471862793,113757.5703125,0.22382713854312897,3.0
127,2026-06-27T00:00:00Z,Group H,First Stage,43969,Spain,ESP,4-1-2-3,400021484,66,151653,97',1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,37.0,3.0,5.79975700378418,12.931448936462402,1.0,23.0,3.0,6.0,15.0,3.0,215.0,35.0,14.0,0.0,14610.8994140625,1697.260009765625,43262.1796875,5093.3896484375,46504.4296875,311.0,389.0,12.0,13.0,6.0,9.0,13.0,46.0,49.0,14.0,13.0,19.0,20.0,14.0,1.0,3.0,1.0,6.0,1.0,0.0,,0.0,1.0,0.0,1.0,5.0,0.0,186.0,5.0,13.0,76.0,61.0,51.0,58.0,145.0,17.0,10.0,5.0,9.0,3.0,93.0,74.0,62.0,72.0,104.0,3.0,7.0,2.0,81.0,1.0,0.0,0.0,0.0,85.0,159.0,164.0,223.0,185.0,408.0,2.0,0.0,637.0,570.0,0.0,0.0,9.59974005818367,20.225606858730316,39.86523151397705,0.8829265832901001,11.953558027744293,18.871909379959106,7.923497259616852,5.132584273815155,6.0958802700042725,2.0742185413837433,16.623221337795258,0.13782772002741694,17.283895611763,4.4014982879161835,14.47208970785141,5.88764026761055,4.007871821522713,59.0,0.5710530281066895,159.0,105.0,6.0,26.0,220.0,406.0,246.0,0.0,1262.0,401.0,5.0,5.0,11.0,53.0,10.0,104.5325,33.4986686706543,111168.1640625,1.1219682693481445,1.0
